customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,postcode
2111,Ellis,Vokes,Male,1973-12-28,Speech Pathologist,Property,Affluent Customer,N,Yes,3143
2112,Aubrie,Glaum,Female,1993-05-17,Accounting Assistant I,Financial Services,Mass Customer,N,Yes,3025
2113,Nita,Bushell,Female,1972-01-06,Internal Auditor,Manufacturing,Affluent Customer,N,No,2090
2114,Erick,Caveill,Male,1954-11-29,Safety Technician III,Argiculture,High Net Worth,N,No,2747
2115,Shannon,Pflieger,Male,1975-08-31,Food Chemist,Health,Mass Customer,N,Yes,4118
2116,Wyndham,Ecob,Male,1979-01-20,Research Associate,Financial Services,Affluent Customer,N,Yes,2446
2117,Llywellyn,Christall,Male,1995-06-14,Computer Systems Analyst I,Health,Affluent Customer,N,No,3012
2118,Ulrick,Calyton,Male,1978-07-22,Developer III,,High Net Worth,N,No,3072
2119,Dorise,Bellon,Female,1985-03-01,Senior Cost Accountant,Financial Services,Mass Customer,N,No,4160
2120,Clare,Attoe,Male,1997-01-03,Web Designer III,Manufacturing,Mass Customer,N,No,3037
2121,Clarita,Jaqueminet,Female,1989-02-15,Nurse,Financial Services,Mass Customer,N,Yes,2770
2122,Osborne,Nawton,Male,1973-01-27,Registered Nurse,Health,High Net Worth,N,Yes,2810
2123,Shirley,Negal,Female,1993-03-19,Software Engineer II,Manufacturing,Affluent Customer,N,No,3207
2124,Damien,Bartczak,Male,1978-01-30,,Retail,High Net Worth,N,No,2769
2125,Laurene,Linstead,Female,1975-01-27,VP Quality Control,Financial Services,High Net Worth,N,No,2164
2126,Hugibert,Getcliff,Male,1958-03-29,Product Engineer,Health,Mass Customer,N,Yes,2480
2127,Wanids,Baudet,Female,1974-02-15,Web Designer I,Manufacturing,Mass Customer,N,No,2566
2128,Gregorius,Cockram,Male,1976-09-25,Data Coordiator,Property,Affluent Customer,N,Yes,2145
2129,Barron,Waszkiewicz,Male,1980-10-07,Electrical Engineer,Manufacturing,High Net Worth,N,No,2880
2130,Evangelina,Coxhell,Female,1990-01-01,Structural Engineer,Property,High Net Worth,N,Yes,3175
2131,Nettle,Painter,Female,1971-03-21,Payment Adjustment Coordinator,,Mass Customer,N,Yes,2063
2132,Davina,Dougary,Female,1985-02-02,Human Resources Manager,Financial Services,High Net Worth,N,Yes,2062
2133,Clarissa,Blaisdale,Female,1998-01-20,General Manager,Financial Services,High Net Worth,N,No,4030
2134,Crosby,Ruoff,Male,2000-02-21,Nurse,Manufacturing,Affluent Customer,N,No,2216
2135,Teador,Laurant,Male,1980-09-18,Structural Engineer,,Mass Customer,N,Yes,3756
2136,Heather,Golsworthy,Female,1965-07-12,Office Assistant I,Health,High Net Worth,N,Yes,4670
2137,Renie,,Female,1971-06-22,Chemical Engineer,Manufacturing,Affluent Customer,N,No,2102
2138,Jonell,Gon,Female,1978-11-28,Graphic Designer,Manufacturing,High Net Worth,N,No,4503
2139,Carolina,Brands,Female,1982-02-06,Accountant II,IT,Affluent Customer,N,Yes,2557
2140,Hilario,Ramsdell,Male,1976-09-30,Help Desk Operator,Telecommunications,High Net Worth,N,No,2650
2141,Georgie,Bruggen,Female,1964-08-21,Programmer I,Financial Services,High Net Worth,N,Yes,2216
2142,Marti,McComish,Female,1979-07-02,Biostatistician IV,,Affluent Customer,N,No,2234
2143,Napoleon,Terron,Male,1963-12-23,Business Systems Development Analyst,,High Net Worth,N,Yes,2148
2144,Maureene,Kingstne,Female,1978-04-11,Office Assistant IV,Property,Mass Customer,N,Yes,3976
2145,Adrea,Quittonden,Female,1959-11-11,Librarian,Entertainment,Affluent Customer,N,Yes,2210
2146,Timmie,Lenden,Male,1967-01-25,,,Mass Customer,N,No,4503
2147,Franzen,Kielty,Male,1998-11-04,Engineer IV,,High Net Worth,N,Yes,4680
2148,Annis,Freeth,Female,1989-03-20,Engineer I,Manufacturing,Mass Customer,N,Yes,3071
2149,Lana,Druce,Female,1978-05-19,Professor,,High Net Worth,N,No,4165
2150,Huntlee,Pashba,Male,1959-09-05,,Retail,Affluent Customer,N,Yes,2089
2151,Herrick,Gammett,Male,1986-10-23,,Entertainment,Affluent Customer,N,No,3214
2152,Junina,Labone,Female,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,N,Yes,2199
2153,Jimmy,,Male,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,4160
2154,Bird,Bolf,Female,1980-01-08,Chemical Engineer,Manufacturing,High Net Worth,N,No,2144
2155,Fayth,Millions,Female,1964-01-09,Data Coordiator,,Mass Customer,N,No,4510
2156,Darill,Mowday,Male,1977-04-08,Desktop Support Technician,Retail,Mass Customer,N,Yes,3172
2157,Alidia,Petyankin,Female,1978-01-30,Community Outreach Specialist,Property,Mass Customer,N,No,3189
2158,Caesar,Begbie,Male,1960-12-18,Physical Therapy Assistant,Entertainment,Mass Customer,N,No,2760
2159,Godfrey,Bottini,Male,1963-10-05,,,High Net Worth,N,Yes,2155
2160,Kettie,Cantopher,Female,1971-06-26,Recruiter,Health,Mass Customer,N,Yes,2145
2161,Tommie,Mardle,Male,1998-01-14,,Financial Services,Mass Customer,N,No,3030
2162,Andrew,Blunt,Male,1974-05-09,Paralegal,Financial Services,High Net Worth,N,Yes,2770
2163,Tim,Guilliatt,Male,1996-12-25,VP Product Management,,Mass Customer,N,Yes,2750
2164,Toinette,Clementson,Female,1973-08-16,Financial Analyst,Financial Services,Mass Customer,N,Yes,4061
2165,Marlie,Teesdale,U,,Civil Engineer,Manufacturing,Affluent Customer,N,No,2283
2166,Mareah,Woodnutt,Female,1984-11-09,Nurse,Property,Mass Customer,N,No,2030
2167,Laina,Semorad,Female,1997-07-11,Librarian,Entertainment,Mass Customer,N,No,2138
2168,Levon,Woollard,Male,1974-11-16,VP Accounting,Financial Services,Mass Customer,N,Yes,2016
2169,Jarrad,Atwell,Male,1979-02-28,Senior Financial Analyst,Financial Services,Mass Customer,N,No,2340
2170,Dewitt,Laight,Male,1963-04-27,Geological Engineer,Manufacturing,Affluent Customer,N,No,3429
2171,Laryssa,Maes,Female,1970-02-10,Pharmacist,Health,High Net Worth,N,No,3083
2172,Emmery,Angrock,Male,1979-01-05,Information Systems Manager,Health,Affluent Customer,N,Yes,2170
2173,Gracia,McAteer,Female,1976-09-21,Help Desk Technician,IT,Mass Customer,N,Yes,2770
2174,Rock,Vickerstaff,Male,1962-09-21,Account Executive,Argiculture,High Net Worth,N,No,4214
2175,Elvyn,Bullas,Male,1985-11-01,Web Developer III,Health,Mass Customer,N,No,3015
2176,Josie,Gallemore,Female,1962-11-09,Accountant II,Property,High Net Worth,N,Yes,3163
2177,Waverly,Creebo,Male,1977-10-08,Social Worker,Health,Mass Customer,N,No,2032
2178,Veriee,Colthard,Female,1954-03-18,Mechanical Systems Engineer,Retail,Mass Customer,N,No,4350
2179,Benson,cornhill,Male,1960-08-20,Desktop Support Technician,Manufacturing,Mass Customer,N,No,4132
2180,Urbanus,Trevaskus,Male,1960-01-11,Chief Design Engineer,,High Net Worth,N,Yes,2147
2181,Tobe,Roxby,Male,1974-07-17,Account Executive,IT,Mass Customer,N,Yes,2527
2182,Symon,Minchin,Male,1967-04-23,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,2557
2183,Jillie,Fyndon,Female,1972-02-07,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,2200
2184,Lamar,Gladman,Male,1971-12-05,Statistician III,Health,Mass Customer,N,No,4211
2185,Gayle,Gridley,Female,1963-10-15,Human Resources Assistant II,Property,Mass Customer,N,No,4500
2186,Carolina,Sexty,Female,1963-03-18,Clinical Specialist,Health,High Net Worth,N,No,2830
2187,Brunhilde,Kendall,Female,1997-12-27,Budget/Accounting Analyst I,Health,Mass Customer,N,No,3040
2188,Zonnya,Fayter,Female,1972-04-03,Nurse Practicioner,,Mass Customer,N,No,4815
2189,Thedric,,Male,1998-02-25,Safety Technician II,Financial Services,High Net Worth,N,No,3915
2190,Maressa,Kondrachenko,Female,1979-04-17,,IT,Affluent Customer,N,No,4153
2191,Alley,Fitchell,Male,1976-05-11,Payment Adjustment Coordinator,,Mass Customer,N,Yes,4179
2192,Hubie,Leipold,Male,1966-08-27,Staff Accountant II,,Mass Customer,N,No,2450
2193,Roldan,Carrington,Male,1955-12-16,Developer III,,Mass Customer,N,Yes,3355
2194,Johnette,O'Fergus,Female,1958-09-10,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,2148
2195,Nevsa,Taill,Female,1987-05-02,GIS Technical Architect,Financial Services,Affluent Customer,N,Yes,2321
2196,Skylar,Brise,Male,1976-06-08,Media Manager I,Retail,High Net Worth,N,Yes,2267
2197,Filip,Willows,Male,1993-09-16,Programmer Analyst I,Financial Services,Mass Customer,N,No,4055
2198,Marijn,Arnoll,Male,1998-01-10,Editor,Property,Affluent Customer,N,Yes,2099
2199,Leigha,Ranger,Female,1983-02-09,Account Coordinator,Property,High Net Worth,N,Yes,2026
2200,Teodoor,Lovelace,Male,1986-07-13,Community Outreach Specialist,,Affluent Customer,N,Yes,2762
2201,Trisha,Basset,Female,1998-12-12,Design Engineer,Financial Services,Affluent Customer,N,Yes,3101
2202,Diannne,Neissen,Female,1977-08-19,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,2160
2203,Ganny,Alessandrelli,Male,1998-12-23,Sales Associate,Health,High Net Worth,N,Yes,4121
2204,Kacie,Barthram,Female,1967-09-07,Librarian,Entertainment,High Net Worth,N,No,2289
2205,Birk,Elphey,U,,Accounting Assistant III,IT,Mass Customer,N,No,2145
2206,Osmond,McCamish,Male,1957-05-25,Structural Engineer,Financial Services,Affluent Customer,N,No,3977
2207,Junia,Gall,Female,1979-01-26,Web Designer IV,Manufacturing,Mass Customer,N,Yes,2232
2208,Lavena,Embling,Female,1954-05-07,,,Mass Customer,N,No,4227
2209,Rriocard,Gavan,Male,1993-08-04,Registered Nurse,Health,Affluent Customer,N,Yes,2756
2210,Kirby,Cameron,Male,1985-11-24,Registered Nurse,Health,High Net Worth,N,No,2505
2211,Carmelita,Matuskiewicz,Female,1975-08-27,,Manufacturing,Mass Customer,N,Yes,3458
2212,Adrianne,Raoux,Female,1974-05-13,Technical Writer,Manufacturing,Affluent Customer,N,Yes,2750
2213,Jesse,Leyshon,Female,1996-05-07,Legal Assistant,,Affluent Customer,N,Yes,4421
2214,Farlay,Plevey,Male,1957-03-26,,Manufacturing,High Net Worth,N,Yes,3505
2215,Viola,Wadhams,Female,1971-02-20,Structural Engineer,Financial Services,Mass Customer,N,Yes,3216
2216,Clarinda,Woffinden,Female,1962-01-02,Systems Administrator II,Property,High Net Worth,N,Yes,2233
2217,Kristofor,Juris,Male,1981-10-17,Paralegal,Financial Services,Mass Customer,N,No,4017
2218,Madelena,Blincoe,Female,1992-05-27,Senior Sales Associate,Health,Affluent Customer,N,No,2145
2219,Ansel,Napier,Male,1982-03-01,Senior Quality Engineer,,High Net Worth,N,Yes,3006
2220,Curr,Jancey,Male,1959-05-13,Legal Assistant,Financial Services,Mass Customer,N,Yes,2262
2221,Tye,Scottini,Male,1995-11-07,General Manager,Argiculture,Affluent Customer,N,No,4570
2222,Caroline,Grabban,Female,1974-08-26,Professor,Financial Services,Mass Customer,N,No,4037
2223,Sarita,Georgiev,Female,1981-01-29,Professor,Health,Mass Customer,N,No,3918
2224,Sydel,Seccombe,Female,1998-08-18,Budget/Accounting Analyst III,Retail,High Net Worth,N,Yes,3216
2225,Christina,Easum,Female,1988-04-02,Occupational Therapist,Health,Affluent Customer,N,No,2214
2226,Hedvig,Flatt,Female,1955-07-22,Biostatistician II,Entertainment,Mass Customer,N,No,3025
2227,Duff,Kemble,Male,1976-07-16,Systems Administrator I,Property,Affluent Customer,N,Yes,4165
2228,Rosita,Soppeth,Female,1956-03-09,Geological Engineer,Manufacturing,High Net Worth,N,No,2640
2229,Linette,Gotmann,Female,1959-04-10,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2560
2230,Gertruda,Shrimpling,Female,1977-12-22,,,Mass Customer,N,No,2069
2231,Rasla,Landreth,Female,1959-09-25,Accounting Assistant II,,Mass Customer,N,No,4818
2232,Nev,Malone,Male,1990-05-07,Help Desk Technician,,Mass Customer,N,Yes,2335
2233,Cassi,Killingworth,Female,1973-09-04,Sales Associate,,Mass Customer,N,Yes,2287
2234,Dylan,Hanvey,Male,1986-09-09,Electrical Engineer,Manufacturing,Mass Customer,N,No,3079
2235,Maxine,Cauldwell,Female,1979-10-02,Social Worker,Health,Affluent Customer,N,No,2400
2236,Arin,Crickmoor,Male,1968-04-16,Data Coordiator,Manufacturing,Affluent Customer,N,Yes,3043
2237,Julia,Walden,Female,1969-06-26,,,Mass Customer,N,Yes,3977
2238,Nata,Plinck,Female,1978-09-14,Director of Sales,Retail,Mass Customer,N,Yes,3148
2239,Jocelyne,Pasquale,Female,1960-01-11,Associate Professor,Property,High Net Worth,N,Yes,2036
2240,Niall,Hallifax,Male,1969-07-25,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,2092
2241,Augy,Jerrems,Male,1975-02-23,Paralegal,Financial Services,High Net Worth,N,No,4215
2242,Elsy,Springell,Female,1977-09-24,VP Sales,,Mass Customer,N,Yes,2770
2243,Lena,Cronshaw,Female,1976-08-28,Business Systems Development Analyst,,Affluent Customer,N,Yes,2040
2244,Sidney,Cargon,Male,1972-05-10,Software Test Engineer III,Manufacturing,Mass Customer,N,No,3127
2245,Elsinore,Banbrook,Female,1980-04-21,Marketing Manager,Argiculture,Mass Customer,N,No,2770
2246,Giraldo,Lacer,Male,1979-01-24,Database Administrator III,,Mass Customer,N,Yes,2714
2247,Gweneth,Wilkins,Female,1995-01-20,Teacher,Retail,High Net Worth,N,Yes,3555
2248,Helsa,Grandisson,Female,1996-05-23,Software Engineer I,Manufacturing,Mass Customer,N,No,3183
2249,Kiele,Caghan,Female,1996-11-11,,Financial Services,Mass Customer,N,No,2768
2250,De witt,Gleave,Male,1992-06-26,,Telecommunications,High Net Worth,N,No,2148
2251,Leslie,Shotboult,Male,1959-08-19,,Property,High Net Worth,N,No,2880
2252,Darcey,Annis,U,,Teacher,IT,High Net Worth,N,Yes,2560
2253,Gracie,Kubacki,Female,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,2097
2254,Ann,Beek,Female,1955-10-21,Programmer Analyst II,Health,Affluent Customer,N,No,2008
2255,Iorgo,Krol,Male,1992-07-11,Dental Hygienist,Health,Affluent Customer,N,Yes,2320
2256,Mara,Rosterne,Female,1978-02-26,Marketing Manager,Retail,Mass Customer,N,No,2200
2257,Siward,Corradino,Male,1977-10-13,Librarian,Entertainment,Mass Customer,N,No,3101
2258,Cathy,Powter,Female,1974-03-21,Account Executive,Retail,High Net Worth,N,No,4226
2259,Leanora,Calbert,Female,1999-07-02,Environmental Specialist,,Affluent Customer,N,No,3350
2260,Jarad,Barthropp,Male,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,N,No,3977
2261,Gerome,Monshall,Male,1980-09-21,Account Representative II,Health,Mass Customer,N,Yes,4006
2262,Nyssa,Banister,Female,1984-04-21,Pharmacist,Health,Mass Customer,N,Yes,2484
2263,Lois,Sorel,Female,1987-02-06,Professor,Argiculture,Mass Customer,N,Yes,4171
2264,Tony,Shirley,Female,1972-07-17,Occupational Therapist,Health,Affluent Customer,N,No,3218
2265,Brendan,Vicent,Male,1980-07-29,,Property,Mass Customer,N,Yes,2323
2266,Jeth,Tomes,Male,1998-10-11,,Retail,High Net Worth,N,No,3095
2267,Andrei,Mulchrone,Female,1964-04-28,Business Systems Development Analyst,,Affluent Customer,N,No,2619
2268,Wilhelmina,Gothup,Female,1965-10-07,Pharmacist,Health,Mass Customer,N,No,4306
2269,Beitris,Lamy,Female,1989-11-11,Product Engineer,,Mass Customer,N,No,2092
2270,Augustus,Edleston,Male,1966-09-28,Information Systems Manager,Retail,Affluent Customer,N,No,2090
2271,King,Hoston,Male,1974-03-26,,Telecommunications,Mass Customer,N,Yes,3355
2272,Grete,Hindenburg,Female,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,N,No,2077
2273,Rhetta,Lambrook,Female,1964-08-04,Assistant Professor,,Mass Customer,N,Yes,3752
2274,Nada,Reinert,Female,1979-11-26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,2580
2275,Ursulina,Carter,Female,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,2066
2276,Stormy,Caveney,Female,1985-10-06,Desktop Support Technician,,Mass Customer,N,Yes,3620
2277,Gillie,Ruben,Female,1963-08-22,Cost Accountant,Financial Services,High Net Worth,N,Yes,3630
2278,Gerri,Heliet,Male,1977-09-25,Product Engineer,Health,Affluent Customer,N,Yes,3630
2279,Garrett,Szymon,Male,1979-03-19,Human Resources Assistant II,Health,Mass Customer,N,No,3630
2280,Wrennie,Alexandersson,Female,1960-11-18,Budget/Accounting Analyst I,,Mass Customer,N,No,3630
2281,Valaria,Abrehart,Female,1989-05-10,,,High Net Worth,N,Yes,3631
2282,Dominic,Gregoletti,Male,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,3630
2283,Gaspar,Janaway,Male,1954-02-08,Software Consultant,,High Net Worth,N,No,3350
2284,Ola,Lenoir,Female,1974-02-16,Staff Accountant IV,Telecommunications,High Net Worth,N,No,3630
2285,Maritsa,Bellison,Female,1973-10-27,Quality Control Specialist,Health,High Net Worth,N,No,3630
2286,Katuscha,Sapsed,Female,1995-06-02,Staff Scientist,Manufacturing,High Net Worth,N,No,3631
2287,Gisela,Partener,Female,1974-04-22,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,3630
2288,Cirillo,Hook,Male,1964-05-04,Staff Scientist,Manufacturing,High Net Worth,N,No,2525
2289,Kissie,Steanson,Female,1980-09-25,Research Nurse,Health,Affluent Customer,N,Yes,2880
2290,Myca,Standley,Male,1981-03-10,Account Executive,Manufacturing,Mass Customer,N,Yes,4017
2291,Guido,Meynell,Male,1971-04-13,Accountant IV,Manufacturing,Affluent Customer,N,Yes,2156
2292,Christie,MacClure,Female,1998-06-02,Research Nurse,Health,Mass Customer,N,Yes,4215
2293,Engracia,Newcom,Female,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,N,No,4228
2294,Skipton,Cordie,Male,1987-06-16,Associate Professor,Manufacturing,Mass Customer,N,No,3977
2295,Farris,Hazelby,U,,Internal Auditor,IT,Mass Customer,N,Yes,3101
2296,Nathalia,Sanger,Female,2002-01-01,Geologist IV,Retail,Affluent Customer,N,No,4228
2297,Pauletta,Taffee,Female,1971-11-27,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,4101
2298,Brigham,Vyse,Male,1997-10-28,Environmental Tech,Property,Mass Customer,N,Yes,3804
2299,Mahmoud,Dagworthy,Male,1986-10-21,Computer Systems Analyst I,Property,High Net Worth,N,Yes,2022
2300,Cary,Cockerham,Male,1998-09-26,,Financial Services,Mass Customer,N,Yes,2565
2301,Ken,Vashchenko,Male,1966-10-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,3149
2302,Loraine,Beamish,Female,1999-01-09,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,3178
2303,Alair,Combe,Male,1993-04-13,Database Administrator IV,Retail,Mass Customer,N,Yes,4568
2304,Shelia,Bellew,Female,1957-06-01,,,Mass Customer,N,Yes,3115
2305,Aeriell,Greeding,Female,1984-07-09,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,4300
2306,Hilary,Tregunna,Female,1960-04-19,Paralegal,Financial Services,High Net Worth,N,Yes,2021
2307,Corina,Shadwick,Female,1978-06-28,Desktop Support Technician,Retail,High Net Worth,N,Yes,2145
2308,Nancey,Hastie,Female,1963-03-19,Paralegal,Financial Services,Mass Customer,N,Yes,4350
2309,Herc,McIlhone,Male,1985-01-13,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,4343
2310,Jed,Humpherston,Male,1970-02-10,Executive Secretary,,High Net Worth,N,Yes,4304
2311,Addi,,Female,1989-02-15,Design Engineer,Health,Mass Customer,N,No,2250
2312,Ronnica,Grebner,Female,1979-08-10,Assistant Manager,Manufacturing,Mass Customer,N,No,3223
2313,Christa,Pauley,Female,1966-07-10,Chemical Engineer,Manufacturing,Mass Customer,N,No,3116
2314,Ravid,Lapenna,Male,1993-12-22,Registered Nurse,Health,High Net Worth,N,Yes,3205
2315,Pernell,MacCheyne,Male,1994-03-01,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,2539
2316,Vernen,Bourgaize,Male,1978-03-21,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,2208
2317,Alwin,Cuberley,Male,1976-12-07,Tax Accountant,Health,Mass Customer,N,Yes,4218
2318,Willa,Malyan,Female,1988-03-01,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,2120
2319,David,Darrigrand,Male,1985-05-03,Librarian,Entertainment,High Net Worth,N,No,4125
2320,Kaylyn,Throssell,Female,1965-12-21,Senior Developer,Manufacturing,Affluent Customer,N,No,4818
2321,Libbi,Freeberne,Female,1980-03-25,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,3023
2322,Hazlett,Rosenschein,Male,1992-05-24,Biostatistician III,Health,Mass Customer,N,Yes,3204
2323,Adair,Piser,Male,1988-04-30,Desktop Support Technician,Property,High Net Worth,N,No,2229
2324,Jerrold,Robben,Male,1966-08-05,Sales Associate,Manufacturing,Mass Customer,N,Yes,4037
2325,Emmett,Whatsize,Male,1964-01-06,Database Administrator IV,Retail,High Net Worth,N,Yes,2285
2326,Trev,Boothebie,Male,1966-06-22,Programmer Analyst I,Retail,High Net Worth,N,No,2261
2327,Alie,Sowle,Female,1963-04-05,Budget/Accounting Analyst II,,Affluent Customer,N,No,2567
2328,Gayler,Shackle,Male,1986-06-03,Dental Hygienist,Health,Mass Customer,N,Yes,2560
2329,Donny,Stiven,Female,1957-12-19,Computer Systems Analyst II,IT,Affluent Customer,N,No,3108
2330,Claresta,Bonnor,Female,1990-01-17,Account Coordinator,Property,Mass Customer,N,No,3106
2331,Marybelle,Antal,Female,1963-04-11,Database Administrator III,Financial Services,Mass Customer,N,Yes,2076
2332,Jeff,Goodere,Male,1977-04-20,Developer III,Property,High Net Worth,N,Yes,2566
2333,Ives,Adolfson,Male,1966-04-19,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,2477
